s,p,o
http://www.wikidata.org/entity/P373,http://schema.org/description,"""\u098F\u0987 \u0986\u0987\u099F\u09C7\u09AE\u099F\u09BF \u09B8\u09BE\u09A5\u09C7 \u09B8\u09AE\u09CD\u09AA\u09B0\u09CD\u0995\u09BF\u09A4 \u09AB\u09BE\u0987\u09B2 \u09A7\u09BE\u09B0\u09A3\u0995\u09BE\u09B0\u09C0 \u0989\u0987\u0995\u09BF\u09AE\u09BF\u09A1\u09BF\u09AF\u09BC\u09BE \u0995\u09AE\u09A8\u09CD\u09B8\u09C7\u09B0 \u09AC\u09BF\u09B7\u09AF\u09BC\u09B6\u09CD\u09B0\u09C7\u09A3\u09C0\u09B0 \u09A8\u09BE\u09AE (\""Category:\"" \u0989\u09AA\u09B8\u09B0\u09CD\u0997 \u099B\u09BE\u09A1\u09BC\u09BE)""@bn ."
http://www.wikidata.org/entity/P373,http://schema.org/description,"""mjeno kategorije pola Wikimedia Commons, kotra\u017E wobsahuje dataje k objektej (bjez prefiksa \""Kategorija\"")""@hsb ."
http://www.wikidata.org/entity/P373,http://schema.org/description,"""\u05E9\u05DD \u05D4\u05E7\u05D8\u05D2\u05D5\u05E8\u05D9\u05D4 \u05D1\u05D5\u05D5\u05D9\u05E7\u05D9\u05E9\u05D9\u05EA\u05D5\u05E3 \u05E2\u05D1\u05D5\u05E8 \u05D4\u05E2\u05E8\u05DA""@he ."
http://www.wikidata.org/entity/P373,http://schema.org/description,"""\u9805\u76EE\u4E3B\u984C\u5605\u7DAD\u57FA\u5171\u4EAB\u8CC7\u6E90\u4E0A\u9762\u5605\u5206\u985E""@yue ."
http://www.wikidata.org/entity/P373,http://schema.org/description,"""\u0A35\u0A3F\u0A15\u0A40\u0A2E\u0A40\u0A21\u0A40\u0A06 \u0A15\u0A3E\u0A2E\u0A28\u0A1C\u0A3C \u0A26\u0A40 \u0A38\u0A3C\u0A4D\u0A30\u0A47\u0A23\u0A40 \u0A26\u0A3E \u0A28\u0A3E\u0A02\u0A2E \u0A1C\u0A3F\u0A38\u0A26\u0A47 \u0A35\u0A3F\u0A71\u0A1A \u0A07\u0A38 \u0A06\u0A08\u0A1F\u0A2E \u0A28\u0A3E\u0A32 \u0A38\u0A70\u0A2C\u0A70\u0A27\u0A24 \u0A2B\u0A3E\u0A08\u0A32\u0A3E\u0A02 \u0A39\u0A28""@pa ."
http://www.wikidata.org/entity/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Property
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#propertyType,http://wikiba.se/ontology-beta#String
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#directClaim,http://www.wikidata.org/prop/direct/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#claim,http://www.wikidata.org/prop/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#statementProperty,http://www.wikidata.org/prop/statement/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#statementValue,http://www.wikidata.org/prop/statement/value/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#qualifier,http://www.wikidata.org/prop/qualifier/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#qualifierValue,http://www.wikidata.org/prop/qualifier/value/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#reference,http://www.wikidata.org/prop/reference/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#referenceValue,http://www.wikidata.org/prop/reference/value/P373
http://www.wikidata.org/entity/P373,http://wikiba.se/ontology-beta#novalue,http://www.wikidata.org/prop/novalue/P373
http://www.wikidata.org/prop/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/statement/value/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/qualifier/value/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/reference/value/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.wikidata.org/prop/direct/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/statement/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/qualifier/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/reference/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.wikidata.org/prop/novalue/P373,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.wikidata.org/prop/novalue/P373,http://www.w3.org/2002/07/owl#complementOf,_:genid8 .
_:genid8 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,.
_:genid8 <http://www.w3.org/2002/07/owl#onProperty,http://www.wikidata.org/prop/direct/P373,.
_:genid8 <http://www.w3.org/2002/07/owl#someValuesFrom,http://www.w3.org/2002/07/owl#Thing,.
http://www.wikidata.org/entity/P569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology-beta#Property
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""date de naissance""@fr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""date de naissance""@fr ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""date de naissance""@fr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""date of birth""@en ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""date of birth""@en ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""date of birth""@en ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""Geburtsdatum""@de ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""Geburtsdatum""@de ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""Geburtsdatum""@de ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data di nascita""@it ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data di nascita""@it ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data di nascita""@it ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""syntym\u00E4aika""@fi ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""syntym\u00E4aika""@fi ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""syntym\u00E4aika""@fi ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""datum narozen\u00ED""@cs ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""datum narozen\u00ED""@cs ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""datum narozen\u00ED""@cs ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""geboortedatum""@nl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""geboortedatum""@nl ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""geboortedatum""@nl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0430 \u0440\u043E\u0436\u0434\u0435\u043D\u0438\u044F""@ru ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0430 \u0440\u043E\u0436\u0434\u0435\u043D\u0438\u044F""@ru ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0430 \u0440\u043E\u0436\u0434\u0435\u043D\u0438\u044F""@ru ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u0430\u0434\u0436\u044D\u043D\u043D\u044F""@be ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u0430\u0434\u0436\u044D\u043D\u043D\u044F""@be ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u0430\u0434\u0436\u044D\u043D\u043D\u044F""@be ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""date of birth""@en-gb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""date of birth""@en-gb ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""date of birth""@en-gb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""fecha de nacimiento""@es ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""fecha de nacimiento""@es ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""fecha de nacimiento""@es ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""Tied boren""@nds ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""Tied boren""@nds ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""Tied boren""@nds ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u751F\u5E74\u6708\u65E5""@ja ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u751F\u5E74\u6708\u65E5""@ja ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u751F\u5E74\u6708\u65E5""@ja ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u51FA\u751F\u65E5\u671F""@zh ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u51FA\u751F\u65E5\u671F""@zh ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u51FA\u751F\u65E5\u671F""@zh ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u51FA\u751F\u65E5\u671F""@zh-hant ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u51FA\u751F\u65E5\u671F""@zh-hant ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u51FA\u751F\u65E5\u671F""@zh-hant ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u51FA\u751F\u65E5\u671F""@zh-hans ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u51FA\u751F\u65E5\u671F""@zh-hans ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u51FA\u751F\u65E5\u671F""@zh-hans ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0632\u0627\u062F\u0631\u0648\u0632""@fa ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0632\u0627\u062F\u0631\u0648\u0632""@fa ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0632\u0627\u062F\u0631\u0648\u0632""@fa ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""f\u00F8dselsdato""@nb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""f\u00F8dselsdato""@nb ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""f\u00F8dselsdato""@nb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""f\u00F8dselsdato""@nn ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""f\u00F8dselsdato""@nn ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""f\u00F8dselsdato""@nn ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""f\u00F8dselsdato""@da ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""f\u00F8dselsdato""@da ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""f\u00F8dselsdato""@da ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u099C\u09A8\u09CD\u09AE \u09A4\u09BE\u09B0\u09BF\u0996""@bn ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u099C\u09A8\u09CD\u09AE \u09A4\u09BE\u09B0\u09BF\u0996""@bn ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u099C\u09A8\u09CD\u09AE \u09A4\u09BE\u09B0\u09BF\u0996""@bn ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""dzim\u0161anas datums""@lv ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""dzim\u0161anas datums""@lv ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""dzim\u0161anas datums""@lv ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u043E\u0434\u0436\u0435\u043D\u043D\u044F""@uk ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u043E\u0434\u0436\u0435\u043D\u043D\u044F""@uk ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0430 \u043D\u0430\u0440\u043E\u0434\u0436\u0435\u043D\u043D\u044F""@uk ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""petsa ng kapanangakan""@tl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""petsa ng kapanangakan""@tl ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""petsa ng kapanangakan""@tl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\uD0DC\uC5B4\uB09C \uB0A0""@ko ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\uD0DC\uC5B4\uB09C \uB0A0""@ko ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\uD0DC\uC5B4\uB09C \uB0A0""@ko ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0443\u043C \u043D\u0430 \u0440\u0430\u0453\u0430\u045A\u0435""@mk ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0443\u043C \u043D\u0430 \u0440\u0430\u0453\u0430\u045A\u0435""@mk ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0443\u043C \u043D\u0430 \u0440\u0430\u0453\u0430\u045A\u0435""@mk ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0D1C\u0D28\u0D3F\u0D1A\u0D4D\u0D1A \u0D24\u0D40\u0D2F\u0D24\u0D3F""@ml ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0D1C\u0D28\u0D3F\u0D1A\u0D4D\u0D1A \u0D24\u0D40\u0D2F\u0D24\u0D3F""@ml ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0D1C\u0D28\u0D3F\u0D1A\u0D4D\u0D1A \u0D24\u0D40\u0D2F\u0D24\u0D3F""@ml ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u10D3\u10D0\u10D1\u10D0\u10D3\u10D4\u10D1\u10D8\u10E1 \u10D7\u10D0\u10E0\u10D8\u10E6\u10D8""@ka ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u10D3\u10D0\u10D1\u10D0\u10D3\u10D4\u10D1\u10D8\u10E1 \u10D7\u10D0\u10E0\u10D8\u10E6\u10D8""@ka ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u10D3\u10D0\u10D1\u10D0\u10D3\u10D4\u10D1\u10D8\u10E1 \u10D7\u10D0\u10E0\u10D8\u10E6\u10D8""@ka ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data de naixement""@ca ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data de naixement""@ca ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data de naixement""@ca ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data urodzenia""@pl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data urodzenia""@pl ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data urodzenia""@pl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""sz\u00FClet\u00E9si id\u0151""@hu ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""sz\u00FClet\u00E9si id\u0151""@hu ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""sz\u00FClet\u00E9si id\u0151""@hu ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u03B7\u03BC\u03B5\u03C1\u03BF\u03BC\u03B7\u03BD\u03AF\u03B1 \u03B3\u03AD\u03BD\u03BD\u03B7\u03C3\u03B7\u03C2""@el ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u03B7\u03BC\u03B5\u03C1\u03BF\u03BC\u03B7\u03BD\u03AF\u03B1 \u03B3\u03AD\u03BD\u03BD\u03B7\u03C3\u03B7\u03C2""@el ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u03B7\u03BC\u03B5\u03C1\u03BF\u03BC\u03B7\u03BD\u03AF\u03B1 \u03B3\u03AD\u03BD\u03BD\u03B7\u03C3\u03B7\u03C2""@el ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""tanggal lahir""@id ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""tanggal lahir""@id ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""tanggal lahir""@id ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""tanggal lahia""@min ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""tanggal lahia""@min ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""tanggal lahia""@min ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data de naissen\u00E7a""@oc ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data de naissen\u00E7a""@oc ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data de naissen\u00E7a""@oc ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""f\u00F6delsedatum""@sv ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""f\u00F6delsedatum""@sv ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""f\u00F6delsedatum""@sv ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data da naschientscha""@rm ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data da naschientscha""@rm ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data da naschientscha""@rm ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""Gebuertsdatum""@lb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""Gebuertsdatum""@lb ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""Gebuertsdatum""@lb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data de nacemento""@gl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data de nacemento""@gl ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data de nacemento""@gl ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr-ec ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr-ec ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0434\u0430\u0442\u0443\u043C \u0440\u043E\u0452\u0435\u045A\u0430""@sr-ec ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""date of birth""@en-ca ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""date of birth""@en-ca ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""date of birth""@en-ca ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u05EA\u05D0\u05E8\u05D9\u05DA \u05DC\u05D9\u05D3\u05D4""@he ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u05EA\u05D0\u05E8\u05D9\u05DA \u05DC\u05D9\u05D3\u05D4""@he ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u05EA\u05D0\u05E8\u05D9\u05DA \u05DC\u05D9\u05D3\u05D4""@he ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u0695\u06CE\u06A9\u06D5\u0648\u062A\u06CC \u0644\u06D5\u062F\u0627\u06CC\u06A9\u0628\u0648\u0648\u0646""@ckb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u0695\u06CE\u06A9\u06D5\u0648\u062A\u06CC \u0644\u06D5\u062F\u0627\u06CC\u06A9\u0628\u0648\u0648\u0646""@ckb ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u0695\u06CE\u06A9\u06D5\u0648\u062A\u06CC \u0644\u06D5\u062F\u0627\u06CC\u06A9\u0628\u0648\u0648\u0646""@ckb ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""datum ro\u0111enja""@hr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""datum ro\u0111enja""@hr ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""datum ro\u0111enja""@hr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data de nascimento""@pt ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data de nascimento""@pt ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data de nascimento""@pt ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""data de nascimento""@pt-br ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""data de nascimento""@pt-br ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""data de nascimento""@pt-br ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""\u091C\u0928\u094D\u092E \u0924\u093E\u0930\u0940\u0916""@mr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""\u091C\u0928\u094D\u092E \u0924\u093E\u0930\u0940\u0916""@mr ."
http://www.wikidata.org/entity/P569,http://schema.org/name,"""\u091C\u0928\u094D\u092E \u0924\u093E\u0930\u0940\u0916""@mr ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2000/01/rdf-schema#label,"""d\u00E1tum narodenia""@sk ."
http://www.wikidata.org/entity/P569,http://www.w3.org/2004/02/skos/core#prefLabel,"""d\u00E1tum narodenia""@sk ."
